A0 f*d (MHz*mm),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength/d (),A0 Wavenumber*d (rad),A0 Attenuation*d (Np/m*mm),A1 f*d (MHz*mm),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength/d (),A1 Wavenumber*d (rad),A1 Attenuation*d (Np/m*mm)
0.7122,2.09951408679305,3.03262122019334,32.9747742098912,9.40262346456099,2.94792767030756,2.13139059362473,0,2.3208,7.19037936924308,3.58953210400532,27.8587841263257,2.73419695014448,3.09823309601994,2.02798986146365,0
0.7128,2.10005823511135,3.03289036907026,32.9718479176862,9.40016504045392,2.94620964521794,2.1326334727666,0,2.3214,7.18851610270441,3.58988552384316,27.8560414631118,2.73490619386855,3.09662966429931,2.02903995257092,0
0.7134,2.10060185780802,3.03315890565656,32.9689288001065,9.39771028032814,2.94449377321001,2.13387624193541,0,2.322,7.18665513005199,3.59023809419374,27.8533059302455,2.73561493194336,3.095028049118,2.03008994020915,0
0.714,2.10114495603884,3.0334268314433,32.9660168372745,9.39525917421378,2.94278005047457,2.13511890097472,0,2.3226,7.18479644566655,3.59058981630411,27.8505775140121,2.73632316543778,3.09342824664882,2.03113982488079,0
0.7146,2.10168753030978,3.0336941476108,32.9631120127108,9.39281171509277,2.94106847230588,2.13636145038588,0,2.3232,7.18294004487319,3.59094069108882,27.8478562032944,2.73703089506484,3.09183025347503,2.03218960682517,0
0.7152,2.10222958112635,3.03396085533712,32.9602143099795,9.39036789596457,2.93935903401335,2.13760389066885,0,2.3238,7.18108592300737,3.5912907194608,27.8451419870052,2.73773812153715,3.09023406618787,2.03323928628182,0
0.7158,2.10277110963972,3.03422695610304,32.9573237093752,9.38792770693509,2.93765173182414,2.13884622166496,0,2.3244,7.17923407541482,3.5916399023314,27.8424348540866,2.73844484556697,3.08863968138652,2.03428886349055,0
0.7164,2.10331211635318,3.03449245108051,32.9544401945678,9.38549114104879,2.93594656107367,2.14008844387203,0,2.325,7.17738449652436,3.59198824094019,27.8397347909539,2.73915106822024,3.08704709527929,2.03533833895434,0
0.717,2.1038526017695,3.03475734143917,32.9515637492707,9.38305819136744,2.93424351711227,2.14133055778655,0,2.3256,7.1755371835566,3.59233573553582,27.83704179172,2.73985678950037,3.0854563052789,2.03638771238786,0
0.7176,2.10439256703531,3.03502162864966,32.9486943539483,9.38062884807199,2.93254259620305,2.14257256324761,0,2.3262,7.173692129111,3.59268238801336,27.8343558377552,2.74056201117957,3.08386730681412,2.03743698481976,0
0.7182,2.1049320120075,3.03528531357292,32.9458319957036,9.3782031071625,2.93084379282581,2.14381446140518,0,2.3268,7.1718493304263,3.59302819861887,27.8316769232257,2.74126673326114,3.08228009731232,2.03848615596564,0
0.7188,2.10547093911661,3.03554839827798,32.9429766485451,9.37578095308393,2.92914710505928,2.14505625078616,0,2.3274,7.1700087828993,3.59337316825573,27.82900503722,2.74197095645533,3.08069467341209,2.03953522606656,0
0.7194,2.10600934757488,3.03581088331797,32.9401283029547,9.37336238476722,2.92745252651499,2.14629793319295,0,2.328,7.16817048101542,3.59371729815452,27.82634016631,2.74267468182487,3.07911103136401,2.04058419562616,0
0.72,2.10654723852329,3.03607277015059,32.9372869396145,9.37094739248892,2.92576005350457,2.14753950846153,0,2.3286,7.16633442019398,3.59406058921523,27.8236822996451,2.7433779100789,3.07752916782358,2.04163306488596,0
0.7206,2.10708461245925,3.03633405992892,32.9344525425312,9.36853596943342,2.92406968145886,2.14878097708151,0,2.3292,7.16450059586434,3.59440304233628,27.8210314264041,2.74408064192616,3.07594907945404,2.04268183408771,0
0.7212,2.10762147116092,3.03659475440317,32.9316250892538,9.36612810305718,2.92238140759972,2.15002233823416,0,2.3298,7.16266900346594,3.59474465841448,27.8183875357942,2.74478287807501,3.07437076292641,2.04373050347343,0
0.7218,2.10815781384232,3.03685485412079,32.9288045703953,9.36372379233453,2.92069522560587,2.15126359371379,0,2.3304,7.16083963844824,3.5950854383451,27.8157506170513,2.74548461923338,3.07279421491943,2.04477907328537,0
0.7224,2.10869364227819,3.03711436082517,32.9259909636167,9.36132302477241,2.91901113272174,2.15250474270066,0,2.331,7.15901249627069,3.59542538302182,27.8131206594402,2.74618586610881,3.07121943211956,2.04582754376601,0
0.723,2.10922895696158,3.03737327565749,32.9231842531285,9.35892579364215,2.91732912442819,2.15374578568029,0,2.3316,7.15718757240272,3.59576449333677,27.8104976522539,2.74688661940844,3.06964641122093,2.04687591515809,0
0.7236,2.10976375838509,3.03763159975674,32.9203844231829,9.35653209223169,2.91564919622041,2.15498672313684,0,2.3322,7.15536486141002,3.59610277050788,27.8078815822821,2.74758688019012,3.06807514853358,2.04792418796609,0
0.7242,2.11029804704082,3.03788933425971,32.9175914580735,9.35414191384549,2.91397134360788,2.15622755555317,0,2.3328,7.15354435969667,3.59644021509677,27.8052724414076,2.74828664880899,3.06650564115941,2.04897236217181,0
0.7248,2.11083182405735,3.0381464805971,32.9148053389271,9.35175524895737,2.91229556299303,2.15746828275981,0,2.3334,7.15172606276189,3.59677682799084,27.8026702190083,2.74898592597097,3.0649378858155,2.0500204380187,0
0.7254,2.11136509056092,3.0384030401954,32.9120260469358,9.3493720880716,2.91062185078705,2.15870890458703,0,2.334,7.14990996520434,3.59711261040279,27.8000749019649,2.74968471273196,3.06337187883648,2.05106841601159,0
0.726,2.11189784640411,3.03865901388687,32.9092535697469,9.3469924274003,2.90895020165856,2.15994942216515,0,2.3346,7.14809606254515,3.59744756321673,27.7974864797148,2.75038300979676,3.06180761695586,2.05211629639439,0
0.7266,2.11243009271102,3.03891440309245,32.9064878886481,9.34461625748871,2.90728061204379,2.16118983532263,0,2.3352,7.14628435122342,3.59778168698883,27.794904944245,2.75108081751986,3.06024509730362,2.05316407915029,0
0.7272,2.11296182996897,3.03916920893503,32.9037289881735,9.34224357174267,2.90561307751508,2.16243014453702,0,2.3358,7.14447482677766,3.59811498260031,27.7923302850459,2.75177813660555,3.05868431662713,2.0542117645237,0
0.7278,2.11349305929871,3.03942343282859,32.9009768497233,9.33987436075788,2.90394759452969,2.16367034963562,0,2.3364,7.14266748294419,3.59844745158287,27.7897624866003,2.75247496845651,3.05712527090575,2.05525935328062,0
0.7284,2.11402378055215,3.03967707559756,32.8982314610973,9.33750862080434,2.90228415781459,2.16491045174253,0,2.337,7.14086231709521,3.59877909416264,27.7872015434912,2.75317131307728,3.05556795767874,2.0563068451447,0
0.729,2.11455399548056,3.03993013894253,32.8954928006293,9.33514633970017,2.90062276471956,2.16615045003519,0,2.3376,7.13905932389465,3.59910991154181,27.7846474427788,2.75386717151984,3.05401237332934,2.05735424062148,0
0.7296,2.11508370456699,3.04018262397483,32.8927608530493,9.33278751093489,2.89896341086485,2.16739034498718,0,2.3382,7.13725849892214,3.59943990459527,27.782100174067,2.75456254448651,3.05245851463611,2.05840153995627,0
0.7302,2.11561290766257,3.04043453151274,32.8900356062744,9.33043213082373,2.89730609101969,2.16863013771813,0,2.3388,7.13545983776695,3.59976907419634,27.7795597269876,2.75525743267922,3.05090637838505,2.05944874339458,0
0.7308,2.1161416058815,3.04068586295511,32.8873170419566,9.32808019007265,2.89565080169882,2.16986982805156,0,2.3394,7.13366333692856,3.60009742089178,27.7770260937075,2.75595183645131,3.04935596175453,2.06049585092203,0
0.7314,2.11666980096594,3.04093661998648,32.8846051386775,9.32573167661553,2.89399754028704,2.17110941516432,0,2.34,7.13186899021439,3.60042494620176,27.7744992588983,2.75664575720005,3.04780726077538,2.06154286330465,0
0.732,2.11719749213541,3.04118680312832,32.8818998876146,9.32338658961943,2.89234630073143,2.17234890081823,0,2.3406,7.13007679414311,3.60075165067019,27.7719792147808,2.75733919527812,3.04626027264082,2.06258978052872,0
0.7326,2.11772468049969,3.04143641376994,32.8792012705757,9.32104491985944,2.89069707957916,2.17358828483485,0,2.3412,7.1282867443424,3.60107753516429,27.7694659510956,2.7580321513858,3.04471499416641,2.06363660284066,0
0.7332,2.11825136716636,3.04168545329658,32.8765092694316,9.3187066581399,2.88904987338565,2.17482756703552,0,2.3418,7.12649883644949,3.60140260054979,27.7669594576108,2.75872462622293,3.04317142217503,2.06468333048713,0
0.7338,2.11877755261283,3.0419339228018,32.8738238692227,9.31637179807966,2.88740467785886,2.17606674788615,0,2.3424,7.12471306611111,3.60172684769087,27.7644597241214,2.75941662048894,3.04162955349689,2.06572996371499,0
0.7344,2.11930323731611,3.04218182337709,32.8711450550287,9.31404033331304,2.88576148872019,2.17730582785139,0,2.343,7.1229294289835,3.60205027745022,27.7619667404495,2.76010813488286,3.04008938496948,2.06677650277137,0
0.735,2.11982842237938,3.04242915639821,32.868472808874,9.31171225471259,2.88412030255698,2.17854480675064,0,2.3436,7.1211479198393,3.60237289101272,27.7594804939495,2.76079917044976,3.03855091305654,2.06782294816288,0
0.7356,2.12035310827753,3.04267592295104,32.8658071159322,9.30938755595295,2.88248111511356,2.17978368504664,0,2.3442,7.11936853613971,3.60269468859083,27.7570009794847,2.76148972719504,3.03701413537228,2.06886929961865,0
